"","id_sampl","FID","strata_id","psu_id","population","ADM3_FR","ADM3_PCODE","ADM3_REF","ADM3ALT1FR","ADM3ALT2FR","ADM2_FR","ADM2_PCODE","ADM1_FR","ADM1_PCODE","SumDist","proba","survey_buffer","POINT_X","POINT_Y","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","NEAR_featureNam","NEAR_pcode","Exclude","Include","Check Exclure","Visité (Oui/NON)","Jour visité","enquêtes faites","manque Enquètes?","Equipe","Responsable","Date enquête"
"496","id_24315",24314,"BF51","UK-347",112.455785062,"Doulougou","BF510101",NA,"NA","NA","Bazèga","BF5101","Centre-Sud","BF51",472953.295017596,0.000237773552371205,4,-1.47716983987,11.8411110161999,"2993","1.08165880264E-2","-1.483333","11.85","Toebanaga","BF5101010007",NA,NA,NA,NA,NA,NA,-4,7,"Alberto",NA
"497","id_36775",36774,"BF55","XZ-291",3953.13653712,"Môgtédo","BF550104","Mogtedo","NA","NA","Ganzourgou","BF5501","Plateau-Central","BF55",599312.425317534,0.00659611977012743,4,-0.840527440939,12.2877230551,"4644","4.6559791648400004E-3","-0.83722200000000002","12.284444000000001","Mogtedo","BF5501040023",NA,NA,NA,"oui",2020-07-27,4,0,8,"Robin",2020-07-27
"498","id_28260",28259,"BF55","ZG-326",1334.21051842,"Boudri","BF550101",NA,"NA","NA","Ganzourgou","BF5501","Plateau-Central","BF55",599312.425317534,0.00222623536916175,4,-0.6146220731,12.0071084109,"3671","6.9273539280199997E-2","-0.65","12.066667000000001","Nabasnoguen","BF5501010009",NA,NA,NA,"oui",2020-07-27,4,0,8,"Robin",2020-07-26
"499","id_56369",56368,"BF4902","AAL-172",55.1577664783,"Tougouri","BF490206",NA,"NA","NA","Namentenga","BF4902","Centre-Nord","BF49",250865.399130486,0.000219869964807741,4,-0.402407940124,13.2283749611,"8051","1.43186530604E-2","-0.41665000000000002","13.229854","Nabmassa","BF4902060038",NA,NA,NA,"oui",2020-08-06,4,0,2,"Robin",2020-08-02
"500","id_21423",21422,"BF51","XM-360",667.403768889,"Bindé","BF510302","Binde","NA","NA","Zoundwéogo","BF5103","Centre-Sud","BF51",472953.295017596,0.0014111409644882,4,-0.929520464348,11.7383507236,"2809","2.8571785678600001E-2","-0.93333299999999997","11.766667","Toi Yako","BF5103020010",NA,NA,NA,NA,NA,NA,-4,7,"Alberto",NA
"501","id_10530",10529,"BF51","WF-427",20.9685521987,"Po","BF510202",NA,"NA","NA","Nahouri","BF5102","Centre-Sud","BF51",472953.295017596,4.43353549274245e-05,4,-1.15542583169,11.2126923057999,"1909","2.8188796306400001E-2","-1.183333","11.2166669999999","Tore","BF5102020027",NA,NA,NA,NA,NA,NA,-4,7,"Alberto",NA
"502","id_19371",19370,"BF51","XM-371",820.271602539,"Gogo","BF510303",NA,"NA","NA","Zoundwéogo","BF5103","Centre-Sud","BF51",472953.295017596,0.00173436068884663,8,-0.929520464348,11.6513997077,"2581","8.7157775659299996E-2","-1.016667","11.65","Toula","BF5103060010",NA,NA,NA,NA,NA,NA,-8,7,"Alberto",NA
"503","id_19658",19657,"BF50","TM-369",186.354858221,"Sapouy","BF500406",NA,"NA","NA","Ziro","BF5004","Centre-Ouest","BF50",1015876.87494771,0.000183442366704717,4,-1.64146465247,11.6672089826,"2601","8.5525377857300008E-3","-1.65","11.666667","Yargo","BF5004060043",NA,NA,NA,NA,NA,NA,-4,7,"Alberto",NA
"504","id_14184",14183,"BF53","DU-403",1435.27586722,"Bama","BF530101",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000926095478730029,4,-4.43447646826,11.3984512961999,"2154","2.35358954344E-2","-4.4217529999999998","11.378651","Bama","BF5301010015",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"505","id_7449",7448,"BF53","ES-453",495.02101573,"Péni","BF530111","Peni","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000319406697356272,4,-4.27018165541,11.0032194026999,"1482","4.5472265695200003E-3","-4.2661020000000001","11.001211","Dodougou","BF5301020001",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"506","id_9449",NA,"BF53","EH-432",5101.74720293,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00329184453397685,4,-4.34548344461,11.1731691173,"1700","4.2993508164000001E-2","-4.3426970000000003","11.130266000000001","Samogan","BF5301020017",NA,"X",NA,NA,NA,NA,-4,6,"Margot",NA
"507","id_8711",8710,"BF53","DW-437",111.127166796,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,7.17035443041269e-05,4,-4.420785234,11.1296936089,"1724","1.1429191286E-2","-4.4302650000000003","11.1360779999999","Koumi","BF5301020018",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"508","id_9002",9001,"BF53","EP-435",949.632152624,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000612739378601249,4,-4.2907185073,11.1494552031,"1764","7.9081720560799998E-3","-4.287369","11.1566189999999","Koulima","BF5301020024",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"509","id_9141",9140,"BF53","EP-434",3131.76560972,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00202073624858023,4,-4.2907185073,11.157359841,"1764","3.43045835685E-3","-4.287369","11.1566189999999","Koulima","BF5301020024",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"510","id_10074",10073,"BF53","EU-429",5172.46449089,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00333747406216968,4,-4.25649042105,11.192930712,"1805","2.3448939116599999E-2","-4.2631959999999998","11.170461","Koua","BF5301020030",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"511","id_9294",9293,"BF53","ES-433",3475.24957982,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00224236538552237,4,-4.27018165541,11.16131216,"1805","1.1510892855199999E-2","-4.2631959999999998","11.170461","Koua","BF5301020030",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"512","id_9866",9865,"BF53","ET-430",5091.64473322,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00328532602994838,4,-4.26333603848,11.1889783929999,"1805","1.8517922553900001E-2","-4.2631959999999998","11.170461","Koua","BF5301020030",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"513","id_10068",10067,"BF53","EO-429",4344.06197477,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00280295673189974,4,-4.29756412448,11.192930712,"1813","1.57803081751E-2","-4.2979010000000004","11.177154","Bobo-Dioulasso","BF5301020034",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"514","id_10250",10249,"BF53","EL-428",3404.53229186,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00219673585732954,4,-4.31810097553,11.2047876683,"1813","3.4229499499799997E-2","-4.2979010000000004","11.177154","Bobo-Dioulasso","BF5301020034",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"515","id_9653",9652,"BF53","EJ-431",5515.94846099,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00355910319911182,4,-4.33179221024,11.1810737551,"1813","3.4117130772099998E-2","-4.2979010000000004","11.177154","Bobo-Dioulasso","BF5301020034",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"516","id_9660",9659,"BF53","EQ-431",4869.39039963,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00314191894134142,4,-4.28387289017,11.1771214362,"1816","2.7321388109500001E-3","-4.2815570000000003","11.178571","Tounouma","BF5301020035",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"517","id_11048",11047,"BF53","EP-423",1737.62478991,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.00112118269276119,4,-4.2907185073,11.2443108583,"1890","3.1284417820500003E-2","-4.2839790000000004","11.213761","Sakabi","BF5301020044",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"518","id_10906",10905,"BF53","EW-424",1151.6815468,"Bobo-Dioulasso","BF530102",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000743109459155145,4,-4.24279918658,11.232453901,"1995","4.1895690013299999E-2","-4.2300230000000001","11.272354","Dafinso","BF5301020052",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"519","id_9634",9633,"BF53","CU-431",400.132942037,"Karangasso-Sambla","BF530106",NA,"NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000258181243741772,4,-4.61246251523,11.1771214362,"1814","2.1524516569500001E-3","-4.6142450000000004","11.178328","Bouande","BF5301060004",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"520","id_5126",5125,"BF53","GS-486",983.752532808,"Karangasso-Vigué","BF530107","Karangasso-Vigue","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000634755167023969,4,-3.91420956147,10.7423663541,"1261","5.1299396903599997E-2","-3.8833329999999999","10.783333000000001","Diosso","BF5301070004",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"521","id_5420",5419,"BF53","GW-482",139.364942148,"Karangasso-Vigué","BF530107","Karangasso-Vigue","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,8.9923648661858e-05,4,-3.8868270924,10.7739849048,"1261","9.9797578089400006E-3","-3.8833329999999999","10.783333000000001","Diosso","BF5301070004",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"522","id_6294",6293,"BF53","HC-467",16.3958755468,"Karangasso-Vigué","BF530107","Karangasso-Vigue","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,1.05792527837328e-05,4,-3.84575338946,10.8925544731,"1368","8.5714393052599997E-3","-3.85","10.9","Mandesso","BF5301070011",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"523","id_7374",7373,"BF53","GB-454",147.562879921,"Karangasso-Vigué","BF530107","Karangasso-Vigue","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,9.52132750534663e-05,4,-4.03058505336,10.9992670837,"1487","2.1068853924999999E-2","-4.0452370000000002","11.014407","Soumousso","BF5301070023",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"524","id_10102",10101,"BF53","GJ-429",404.675411863,"Lèna","BF530109","Lena","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000261112220889931,4,-3.97582011606,11.1968830309,"1853","9.6692827927500006E-3","-3.9666670000000002","11.1999999999999","Boudialindara","BF5301090003",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"525","id_11059",11058,"BF53","GA-423",374.018183692,"Lèna","BF530109","Lena","NA","NA","Houet","BF5301","Hauts-Bassins","BF53",1549814.1392378,0.000241330992034917,4,-4.03743067054,11.2403585393,"1944","4.4679896215100001E-3","-4.03301","11.239710000000001","Kouekouesso","BF5301090007",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"526","id_22362",22361,"BF53","CH-355",609.294508546,"Kayan","BF530204",NA,"NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000393140372848612,4,-4.70145553899,11.781826232,"2816","4.0227477563900002E-3","-4.7020179999999998","11.777843000000001","Ndana","BF5302040007",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"527","id_18828",18827,"BF53","BG-374",951.654251815,"Kourouma","BF530207",NA,"NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000614044115175658,4,-4.88628720284,11.6276857941,"2522","7.0362287259599999E-3","-4.8880150000000002","11.620865","Sougouma","BF5302070020",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"528","id_21706",21705,"BF53","AO-358",336.611579349,"Morlaba","BF530208",NA,"NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000217194804736099,4,-5.00950831236,11.7541600003,"2782","6.3788601015600001E-3","-5.0155760000000003","11.756128","Zanfana","BF5302080004",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"529","id_20619",20618,"BF53","BL-363",644.124368378,"Ndôrôla","BF530209","Ndorola","NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000415613944969414,4,-4.85205911728,11.7185891289,"2718","2.8038107087299999E-3","-4.8547630000000002","11.719331","Siri","BF5302090003",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"530","id_7177",7176,"BF53","BD-456",2241.58510182,"Orodara","BF530210",NA,"NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.00144635736961492,4,-4.90682405459,10.9834578079,"1447","1.2241868975699999E-2","-4.9188470000000004","10.981153000000001","Orodara","BF5302100009",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"531","id_6625",6624,"BF53","Y-462",915.747433669,"Samôgôyiri","BF530211","Samogoyiri","NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000590875647914378,4,-5.11903818781,10.9320776616999,"1394","2.6829845324399999E-3","-5.1166669999999996","10.9333329999999","Samogohiry","BF5302110013",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"532","id_13747",NA,"BF53","AZ-405",602.28430939,"Samôgôgouan","BF530212","Samogogouan","NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000388617121331854,4,-4.93420652341,11.3865943394,"2180","7.4889936031700003E-3","-4.938822","11.392492000000001","Samorogouan","BF5302120007",NA,"X",NA,NA,NA,NA,-4,6,"Margot",NA
"533","id_13747",NA,"BF53","AZ-405",602.28430939,"Samôgôgouan","BF530212","Samogogouan","NA","NA","Kénédougou","BF5302","Hauts-Bassins","BF53",1549814.1392378,0.000388617121331854,4,-4.93420652341,11.3865943394,"2180","7.4889936031700003E-3","-4.938822","11.392492000000001","Samorogouan","BF5302120007",NA,"X",NA,NA,NA,NA,-4,6,"Margot",NA
"534","id_19447",19446,"BF53","JC-370",36.0822456857,"Houndé","BF530305","Hounde","NA","NA","Tuy","BF5303","Hauts-Bassins","BF53",1549814.1392378,2.32816598920986e-05,4,-3.48978129527,11.6593043451,"2560","1.1320395311000001E-2","-3.483333","11.65","Kiere","BF5303050021",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"535","id_13078",13077,"BF53","ME-409",182.868813112,"Koti","BF530306",NA,"NA","NA","Tuy","BF5303","Hauts-Bassins","BF53",1549814.1392378,0.000117994028110967,4,-2.9421319194,11.3510234688999,"2133","1.7948288198200001E-2","-2.9333330000000002","11.366667","Zangboni","BF5303060004",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"536","id_28065",28064,"BF55","YJ-327",82.3586739763,"Boudri","BF550101",NA,"NA","NA","Ganzourgou","BF5501","Plateau-Central","BF55",599312.425317534,0.000137421936367603,4,-0.772071268924,12.0031560919999,"3413","4.1026797519999998E-2","-0.73333300000000001","12.016667","Nadioutenga","BF5501010003",NA,NA,NA,"oui",2020-07-26,4,0,8,"Robin",2020-07-26
"537","id_36495",36494,"BF13","UB-292",3287.4267019,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00113082279008242,4,-1.53878039445,12.2798184177,"4663","1.58443630881E-2","-1.5369440000000001","12.2955559999999","Nagaren","BF1300040006",NA,NA,NA,"oui",2020-08-09,4,0,8,"Robin",2020-08-05
"538","id_36725",36724,"BF13","TZ-291",3624.77773005,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00124686620807537,4,-1.55247162921,12.2877230551,"4663","1.7391443159E-2","-1.5369440000000001","12.2955559999999","Nagaren","BF1300040006",NA,NA,NA,"oui",2020-08-09,4,0,8,"Robin",2020-08-05
"539","id_35341",35340,"BF55","ZH-297",768.324734564,"Zôrgho","BF550107","Zorgho","NA","NA","Ganzourgou","BF5501","Plateau-Central","BF55",599312.425317534,0.0012820103540435,4,-0.607776455769,12.2402952277,"4397","1.1292227055199999E-2","-0.61666699999999997","12.233333","Nagomtenga","BF5501070020",NA,NA,NA,"oui",2020-07-23,4,0,8,"Robin",2020-07-23
